_time,_value
2023-01-02 06:58:46.500000+00:00,0.0
2023-01-02 07:16:02.400000+00:00,1.0
2023-01-02 14:40:28.900000+00:00,0.0
2023-01-02 14:41:08+00:00,1.0
2023-01-02 14:41:26.400000+00:00,0.0
2023-01-02 17:35:28.200000+00:00,1.0
2023-01-02 17:35:28.900000+00:00,0.0
2023-01-02 20:54:01.300000+00:00,1.0
2023-01-02 20:54:01.600000+00:00,0.0
2023-01-02 22:42:12+00:00,1.0
2023-01-02 22:42:16.800000+00:00,0.0
2023-01-02 23:45:14.800000+00:00,1.0
2023-01-03 14:58:00.800000+00:00,0.0
2023-01-04 07:11:15.900000+00:00,1.0
2023-01-04 07:50:29.300000+00:00,0.0
2023-01-04 11:50:39.400000+00:00,1.0
2023-01-04 14:48:34.300000+00:00,0.0
2023-01-04 15:07:36.500000+00:00,1.0
2023-01-04 16:06:46.300000+00:00,0.0
2023-01-04 18:30:48.700000+00:00,1.0
2023-01-04 18:35:47.200000+00:00,0.0
2023-01-04 18:35:47.600000+00:00,1.0
2023-01-04 19:18:41.700000+00:00,0.0
2023-01-05 00:44:56.900000+00:00,1.0
2023-01-05 00:45:01.300000+00:00,0.0
2023-01-05 00:45:32.600000+00:00,1.0
2023-01-05 00:45:36.300000+00:00,0.0
2023-01-05 03:56:33.800000+00:00,1.0
2023-01-05 12:25:14.200000+00:00,0.0
2023-01-06 01:25:23.300000+00:00,1.0
2023-01-06 07:41:29.800000+00:00,0.0
2023-01-06 07:41:30.800000+00:00,1.0
2023-01-06 07:41:32.200000+00:00,0.0
2023-01-06 13:40:16.100000+00:00,1.0
2023-01-06 15:31:17.300000+00:00,0.0
2023-01-06 18:21:44.300000+00:00,1.0
2023-01-06 21:35:39.500000+00:00,0.0
2023-01-07 02:19:31.600000+00:00,1.0
2023-01-07 02:19:35.400000+00:00,0.0
2023-01-07 03:14:45.300000+00:00,1.0
2023-01-07 03:14:51.500000+00:00,0.0
2023-01-07 03:15:40.900000+00:00,1.0
2023-01-07 03:15:57+00:00,0.0
2023-01-07 03:32:32.900000+00:00,1.0
2023-01-07 19:43:03.500000+00:00,0.0
2023-01-07 21:34:44.800000+00:00,1.0
2023-01-07 21:35:13.200000+00:00,0.0
2023-01-07 21:35:14.800000+00:00,1.0
2023-01-07 21:35:15.600000+00:00,0.0
2023-01-08 01:22:57+00:00,1.0
2023-01-08 01:23:20.700000+00:00,0.0
2023-01-08 02:15:53.300000+00:00,1.0
2023-01-08 02:17:14.800000+00:00,0.0
2023-01-08 04:36:21+00:00,1.0
2023-01-08 04:37:16.400000+00:00,0.0
2023-01-08 07:16:57.200000+00:00,1.0
2023-01-08 21:18:44.500000+00:00,0.0
2023-01-09 03:01:22.600000+00:00,1.0
2023-01-09 14:54:31.100000+00:00,0.0
2023-01-09 18:45:09.900000+00:00,1.0
2023-01-09 18:47:00.200000+00:00,0.0
2023-01-10 02:36:44.700000+00:00,1.0
2023-01-10 02:37:10.400000+00:00,0.0
2023-01-10 02:59:16.500000+00:00,1.0
2023-01-10 18:25:44.400000+00:00,0.0
2023-01-10 22:57:30+00:00,1.0
2023-01-10 23:52:43.700000+00:00,0.0
2023-01-11 01:01:35.400000+00:00,1.0
2023-01-11 01:01:50+00:00,0.0
2023-01-11 02:14:12.600000+00:00,1.0
2023-01-11 02:14:26.300000+00:00,0.0
2023-01-11 04:55:19.500000+00:00,1.0
2023-01-11 17:44:26.400000+00:00,0.0
