_time,_value
2023-01-01 19:10:13.200000+00:00,0.0
2023-01-02 01:52:59.900000+00:00,1.0
2023-01-02 04:51:59.300000+00:00,0.0
2023-01-02 09:00:18.500000+00:00,1.0
2023-01-02 16:51:59.400000+00:00,0.0
2023-01-02 22:26:27+00:00,1.0
2023-01-03 14:13:25.600000+00:00,0.0
2023-01-04 00:31:41.600000+00:00,1.0
2023-01-04 01:55:00.500000+00:00,0.0
2023-01-05 06:41:14.200000+00:00,1.0
2023-01-06 01:05:09.100000+00:00,0.0
2023-01-08 20:48:29.500000+00:00,1.0
2023-01-09 00:18:30.500000+00:00,0.0
2023-01-09 07:04:15+00:00,1.0
2023-01-09 19:04:18.600000+00:00,0.0
2023-01-09 21:23:08.700000+00:00,1.0
2023-01-09 21:49:51.600000+00:00,0.0
2023-01-10 05:15:44.700000+00:00,1.0
2023-01-11 23:06:33.400000+00:00,0.0
2023-01-12 07:17:22.600000+00:00,1.0
2023-01-12 19:22:59.200000+00:00,0.0
2023-01-13 07:16:26.800000+00:00,1.0
2023-01-13 17:38:51.600000+00:00,0.0
2023-01-13 22:23:44.300000+00:00,1.0
2023-01-14 05:17:10.400000+00:00,0.0
2023-01-14 05:43:10.900000+00:00,1.0
2023-01-14 06:46:47.200000+00:00,0.0
2023-01-14 19:07:25.700000+00:00,1.0
2023-01-16 05:26:31.300000+00:00,0.0
2023-01-17 09:23:40.200000+00:00,1.0
2023-01-18 01:20:57+00:00,0.0
2023-01-18 16:49:49.300000+00:00,1.0
2023-01-19 12:25:32.800000+00:00,0.0
2023-01-19 16:39:59+00:00,1.0
2023-01-19 21:12:59.200000+00:00,0.0
2023-01-19 23:18:47.900000+00:00,1.0
2023-01-20 01:45:57.500000+00:00,0.0
2023-01-20 05:24:53.300000+00:00,1.0
2023-01-20 05:30:20.300000+00:00,0.0
2023-01-20 05:30:36.700000+00:00,1.0
2023-01-20 16:36:44.200000+00:00,0.0
2023-01-21 22:13:05.800000+00:00,1.0
2023-01-22 00:10:27+00:00,0.0
2023-02-19 02:50:12.400000+00:00,1.0
2023-02-19 02:50:36.600000+00:00,0.0
2023-02-19 02:50:38.800000+00:00,1.0
2023-02-19 07:49:28.300000+00:00,0.0
2023-02-25 01:31:07.300000+00:00,1.0
2023-02-25 02:53:36.800000+00:00,0.0
2023-03-07 18:25:27.700000+00:00,1.0
2023-03-07 18:25:28.800000+00:00,0.0
2023-03-21 00:47:30.300000+00:00,1.0
2023-03-21 01:12:33.500000+00:00,0.0
2023-03-25 20:40:20.300000+00:00,1.0
2023-03-25 21:10:38.600000+00:00,0.0
2023-03-25 21:48:49.700000+00:00,1.0
2023-03-26 00:30:52.300000+00:00,0.0
2023-03-27 19:17:36.300000+00:00,1.0
2023-03-27 23:33:48.700000+00:00,0.0
