_time,_value
2023-01-01 10:19:18+00:00,1.0
2023-01-01 10:27:43.400000+00:00,0.0
2023-01-02 23:56:36.800000+00:00,1.0
2023-01-02 23:56:50.800000+00:00,0.0
2023-01-03 03:48:11.500000+00:00,1.0
2023-01-03 03:49:48.500000+00:00,0.0
2023-01-04 01:53:05.200000+00:00,1.0
2023-01-04 01:53:23.400000+00:00,0.0
2023-01-04 01:53:34+00:00,1.0
2023-01-04 01:53:37.100000+00:00,0.0
2023-01-04 02:34:33.600000+00:00,1.0
2023-01-04 02:38:21.700000+00:00,0.0
2023-01-04 02:38:24.100000+00:00,1.0
2023-01-04 02:38:24.800000+00:00,0.0
2023-01-04 02:39:15.400000+00:00,1.0
2023-01-04 02:41:21.800000+00:00,0.0
2023-01-04 04:18:18.900000+00:00,1.0
2023-01-04 04:18:31.100000+00:00,0.0
2023-01-05 02:22:17.800000+00:00,1.0
2023-01-05 02:22:23.900000+00:00,0.0
2023-01-05 04:07:30.800000+00:00,1.0
2023-01-05 04:08:21+00:00,0.0
2023-01-05 09:47:06.900000+00:00,1.0
2023-01-05 15:56:02.200000+00:00,0.0
2023-01-05 21:27:32.700000+00:00,1.0
2023-01-05 21:29:11.500000+00:00,0.0
2023-01-06 01:09:16.900000+00:00,1.0
2023-01-06 01:09:39.500000+00:00,0.0
2023-01-06 02:29:20.200000+00:00,1.0
2023-01-06 02:29:44+00:00,0.0
2023-01-06 02:29:46.400000+00:00,1.0
2023-01-06 02:29:55.500000+00:00,0.0
2023-01-06 11:18:05.300000+00:00,1.0
2023-01-09 16:16:10.400000+00:00,0.0
2023-01-10 01:48:29.400000+00:00,1.0
2023-01-10 01:48:33.500000+00:00,0.0
2023-01-10 05:17:21.700000+00:00,1.0
2023-01-10 17:11:09+00:00,0.0
2023-01-11 02:43:57.800000+00:00,1.0
2023-01-11 02:44:20.700000+00:00,0.0
2023-01-11 09:52:27.900000+00:00,1.0
2023-01-11 12:00:20.700000+00:00,0.0
2023-01-11 21:10:48.700000+00:00,1.0
2023-01-11 21:11:03+00:00,0.0
2023-01-12 23:06:03+00:00,1.0
2023-01-12 23:06:35+00:00,0.0
2023-01-12 23:55:26.500000+00:00,1.0
2023-01-13 00:13:20.200000+00:00,0.0
2023-01-13 01:20:51.400000+00:00,1.0
2023-01-13 01:20:58.100000+00:00,0.0
2023-01-13 19:08:03.700000+00:00,1.0
2023-01-13 19:08:22.900000+00:00,0.0
2023-01-14 04:19:05.700000+00:00,1.0
2023-01-14 09:48:12.700000+00:00,0.0
2023-01-14 21:22:15+00:00,1.0
2023-01-14 21:22:21.400000+00:00,0.0
2023-01-14 21:22:53.500000+00:00,1.0
2023-01-14 21:23:10.600000+00:00,0.0
2023-01-15 03:09:15.400000+00:00,1.0
2023-01-15 03:09:39.600000+00:00,0.0
2023-01-15 03:09:42.700000+00:00,1.0
2023-01-15 03:09:43.400000+00:00,0.0
2023-01-15 06:07:38.900000+00:00,1.0
2023-01-16 05:46:28.600000+00:00,0.0
2023-01-16 07:12:37.900000+00:00,1.0
2023-01-16 18:37:34.700000+00:00,0.0
2023-01-16 23:53:07.700000+00:00,1.0
2023-01-16 23:56:14.100000+00:00,0.0
2023-01-17 00:11:22.800000+00:00,1.0
2023-01-17 00:23:33.800000+00:00,0.0
2023-01-17 01:28:12+00:00,1.0
2023-01-17 01:28:26.700000+00:00,0.0
2023-01-17 03:03:44+00:00,1.0
2023-01-17 03:03:46.700000+00:00,0.0
2023-01-17 03:04:00.800000+00:00,1.0
2023-01-17 03:04:03.600000+00:00,0.0
2023-01-17 04:32:07+00:00,1.0
2023-01-17 15:34:52.200000+00:00,0.0
2023-01-17 21:57:34.100000+00:00,1.0
2023-01-17 21:58:13.300000+00:00,0.0
2023-01-17 22:35:16.300000+00:00,1.0
2023-01-17 22:35:21.800000+00:00,0.0
2023-01-18 02:53:02.900000+00:00,1.0
2023-01-18 03:50:09.900000+00:00,0.0
2023-01-18 04:05:32.800000+00:00,1.0
2023-01-18 10:04:33.100000+00:00,0.0
2023-01-19 06:57:06.800000+00:00,1.0
2023-01-19 10:12:18+00:00,0.0
2023-01-20 03:50:19.400000+00:00,1.0
2023-01-20 03:50:22.100000+00:00,0.0
2023-01-20 03:52:48+00:00,1.0
2023-01-20 03:52:50.900000+00:00,0.0
2023-01-20 21:02:56.400000+00:00,1.0
2023-01-20 21:03:28.100000+00:00,0.0
2023-01-21 22:11:18.500000+00:00,1.0
2023-01-23 09:29:27.700000+00:00,0.0
2023-01-24 00:28:40.500000+00:00,1.0
2023-01-24 00:31:27.400000+00:00,0.0
2023-01-24 08:19:39.400000+00:00,1.0
2023-01-24 09:27:52.200000+00:00,0.0
2023-01-24 16:21:54.800000+00:00,1.0
2023-01-24 16:21:56.600000+00:00,0.0
2023-01-25 00:49:50.200000+00:00,1.0
2023-01-25 00:50:01.600000+00:00,0.0
2023-01-26 00:08:59.700000+00:00,1.0
2023-01-26 00:18:01+00:00,0.0
2023-01-26 17:55:34.500000+00:00,1.0
2023-01-26 17:55:40.600000+00:00,0.0
2023-01-26 17:59:51.500000+00:00,1.0
2023-01-26 17:59:53.900000+00:00,0.0
2023-01-27 01:28:02.300000+00:00,1.0
2023-01-27 01:28:17.900000+00:00,0.0
2023-01-27 01:28:40+00:00,1.0
2023-01-27 01:28:42+00:00,0.0
2023-01-27 03:26:46.200000+00:00,1.0
2023-01-27 03:30:22+00:00,0.0
2023-01-27 08:31:30.300000+00:00,1.0
2023-01-30 17:08:56.200000+00:00,0.0
2023-01-31 03:01:44.600000+00:00,1.0
2023-01-31 03:02:08.800000+00:00,0.0
2023-01-31 19:37:21.600000+00:00,1.0
2023-01-31 19:40:10.300000+00:00,0.0
2023-02-01 06:17:39.200000+00:00,1.0
2023-02-01 07:03:49+00:00,0.0
2023-02-02 05:18:46.500000+00:00,1.0
2023-02-02 05:18:48.900000+00:00,0.0
2023-02-02 05:26:42.400000+00:00,1.0
2023-02-02 05:26:44.800000+00:00,0.0
2023-02-02 07:04:34.200000+00:00,1.0
2023-02-02 07:04:45+00:00,0.0
2023-02-02 07:05:32.800000+00:00,1.0
2023-02-02 07:05:35.800000+00:00,0.0
2023-02-03 00:12:09.200000+00:00,1.0
2023-02-03 00:15:16.100000+00:00,0.0
2023-02-05 01:29:09.800000+00:00,1.0
2023-02-05 01:31:42.500000+00:00,0.0
